    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      8572   125.1354    93.000  0.605102816  0.394177475  0.000719561  0.000000148  1  0.000000  1.000000        NaN   156.0018        NaN  1.905E-02          NaN          NaN          NaN          NaN  0.605102816  0.394177475  0.000719561  0.000000148
      8573   142.8554    93.000  0.585621041  0.151896977  0.105278410  0.157203572  2  0.502897  0.497103   631.3840   116.2796  1.736E-01  1.697E-02  0.374610166  0.179689634  0.167741490  0.277958710  0.858735051  0.115924595  0.024431666  0.000908689
      8574   157.6224    93.000  0.001175507  0.138593300  0.000000000  0.860231193  1  1.000000  0.000000   802.9905        NaN  5.994E-01        NaN  0.001175507  0.138593300  0.000000000  0.860231193          NaN          NaN          NaN          NaN
      8575   119.0612    93.000  0.000000900  0.759247913  0.116423480  0.124327707  1  1.000000  0.000000   572.2435        NaN  1.199E-01        NaN  0.000000900  0.759247913  0.116423480  0.124327707          NaN          NaN          NaN          NaN
      8576   113.7885    93.000  0.458678395  0.006313549  0.016496436  0.518511620  2  0.761829  0.238171   750.3658    65.3599  4.111E-01  1.493E-02  0.323748266  0.006879968  0.020228165  0.649143600  0.993892880  0.004066785  0.001694144  0.000346190
      8577   116.1933    93.000  0.001420570  0.875082419  0.123449219  0.000047792  1  1.000000  0.000000   452.6840        NaN  6.348E-02        NaN  0.001420570  0.875082419  0.123449219  0.000047792          NaN          NaN          NaN          NaN
      8578   135.6831    93.000  0.058655125  0.669601214  0.060443246  0.211300415  1  1.000000  0.000000   618.1597        NaN  1.618E-01        NaN  0.058655125  0.669601214  0.060443246  0.211300415          NaN          NaN          NaN          NaN
      8579   160.0317    93.000  0.000721993  0.705533703  0.000072214  0.293672090  1  1.000000  0.000000   665.8772        NaN  2.300E-01        NaN  0.000721993  0.705533703  0.000072214  0.293672090          NaN          NaN          NaN          NaN
      8580   154.6881    93.000  0.121123083  0.607667513  0.265553993  0.005655411  1  1.000000  0.000000   484.2838        NaN  7.433E-02        NaN  0.121123083  0.607667513  0.265553993  0.005655411          NaN          NaN          NaN          NaN
      8581   149.9266    93.000  0.589264036  0.000000210  0.410715897  0.000019858  2  0.750542  0.249458   431.8821   133.5032  5.696E-02  1.795E-02  0.519892374  0.000000223  0.480083205  0.000024197  0.903133661  0.000000147  0.096865966  0.000000226
      8582   127.2040    93.000  0.179459410  0.102704347  0.717537045  0.000299197  1  1.000000  0.000000   546.1191        NaN  1.006E-01        NaN  0.179459410  0.102704347  0.717537045  0.000299197          NaN          NaN          NaN          NaN
      8583   144.7856    93.000  0.030221601  0.000001369  0.960870335  0.008906694  1  1.000000  0.000000   604.3419        NaN  1.429E-01        NaN  0.030221601  0.000001369  0.960870335  0.008906694          NaN          NaN          NaN          NaN
      8584   124.6027    93.000  0.000121656  0.005557391  0.043723645  0.950597308  1  1.000000  0.000000   811.4815        NaN  5.947E-01        NaN  0.000121656  0.005557391  0.043723645  0.950597308          NaN          NaN          NaN          NaN
      8585   124.3246    93.000  0.369225445  0.134303829  0.036582430  0.459888296  2  0.917234  0.082766   710.5260    85.8807  3.075E-01  1.550E-02  0.330346964  0.137838292  0.038914847  0.492899897  0.910180089  0.085125361  0.004129221  0.000565329
      8586   152.7247    93.000  0.678370245  0.001438397  0.179246882  0.140944476  2  0.471892  0.528108   636.5208   104.5720  1.791E-01  1.663E-02  0.423459003  0.001777639  0.307071833  0.267691524  0.960679431  0.001062693  0.037683264  0.000574613
      8587   120.5161    93.000  0.000000162  0.000461503  0.998267071  0.001271265  1  1.000000  0.000000   602.6481        NaN  1.397E-01        NaN  0.000000162  0.000461503  0.998267071  0.001271265          NaN          NaN          NaN          NaN
      8588   130.0335    93.000  0.564851555  0.180539764  0.000003273  0.254605408  2  0.508324  0.491676   696.5267    98.1156  2.786E-01  1.599E-02  0.330801816  0.215091329  0.000005337  0.454101519  0.862619732  0.136581773  0.000000648  0.000797847
      8589   114.1956    93.000  0.000133275  0.999157641  0.000648404  0.000060679  1  1.000000  0.000000   410.7356        NaN  5.289E-02        NaN  0.000133275  0.999157641  0.000648404  0.000060679          NaN          NaN          NaN          NaN
      8590   132.2192    93.000  0.002175500  0.210706771  0.005086610  0.782031119  1  1.000000  0.000000   789.1396        NaN  5.473E-01        NaN  0.002175500  0.210706771  0.005086610  0.782031119          NaN          NaN          NaN          NaN
      8591   123.9985    93.000  0.003210457  0.000973141  0.983014227  0.012802175  1  1.000000  0.000000   607.4793        NaN  1.443E-01        NaN  0.003210457  0.000973141  0.983014227  0.012802175          NaN          NaN          NaN          NaN
      8592   155.6429    93.000  0.744346920  0.008401596  0.010847687  0.236403797  2  0.422420  0.577580   729.9535    90.6376  3.607E-01  1.623E-02  0.407839853  0.011222224  0.022557542  0.558380381  0.990698267  0.006336660  0.002275093  0.000689979
      8593   148.2818    93.000  0.010851682  0.344825832  0.175213422  0.469109064  1  1.000000  0.000000   731.4221        NaN  3.647E-01        NaN  0.010851682  0.344825832  0.175213422  0.469109064          NaN          NaN          NaN          NaN
      8594   160.4469    93.000  0.903975977  0.066328142  0.029669566  0.000026316  1  0.000000  1.000000        NaN   119.7178        NaN  1.744E-02          NaN          NaN          NaN          NaN  0.903975977  0.066328142  0.029669566  0.000026316
      8595   128.8595    93.000  0.417618635  0.000004936  0.171143627  0.411232802  2  0.890554  0.109446   703.0920    79.7623  2.876E-01  1.544E-02  0.362434879  0.000005124  0.186138980  0.451421017  0.981737353  0.000003012  0.017852881  0.000406754
      8596   156.3649    93.000  0.302087080  0.678336705  0.008132413  0.011443803  1  1.000000  0.000000   351.6988        NaN  4.200E-02        NaN  0.302087080  0.678336705  0.008132413  0.011443803          NaN          NaN          NaN          NaN
      8597   117.5955    93.000  0.000000025  0.350804213  0.098752443  0.550443318  1  1.000000  0.000000   745.2858        NaN  4.000E-01        NaN  0.000000025  0.350804213  0.098752443  0.550443318          NaN          NaN          NaN          NaN
      8598   132.8648    93.000  0.483342644  0.000176769  0.011506507  0.504974080  2  0.797832  0.202168   744.5948    75.7711  3.982E-01  1.546E-02  0.364773030  0.000192215  0.013871395  0.621163360  0.998184781  0.000109699  0.001237910  0.000467609
      8599   150.5194    93.000  0.050336791  0.002909283  0.321446998  0.625306928  1  1.000000  0.000000   767.7470        NaN  4.551E-01        NaN  0.050336791  0.002909283  0.321446998  0.625306928          NaN          NaN          NaN          NaN
      8600   131.6031    93.000  0.000000424  0.013036553  0.981105402  0.005857621  1  1.000000  0.000000   605.4612        NaN  1.431E-01        NaN  0.000000424  0.013036553  0.981105402  0.005857621          NaN          NaN          NaN          NaN
      8601   141.1541    93.000  0.979001376  0.006647120  0.014351504  0.000000000  1  0.000000  1.000000        NaN    86.6121        NaN  1.584E-02          NaN          NaN          NaN          NaN  0.979001376  0.006647120  0.014351504  0.000000000
      8602   149.1129    93.000  0.826011389  0.156604201  0.005661593  0.011722816  2  0.025058  0.974942   662.4497   120.2929  2.180E-01  1.729E-02  0.367772577  0.238297045  0.032657670  0.361272708  0.839696046  0.154164560  0.004855394  0.001284001
      8603   150.5575    93.000  0.059854691  0.000017899  0.001143552  0.938983858  1  1.000000  0.000000   810.9890        NaN  6.139E-01        NaN  0.059854691  0.000017899  0.001143552  0.938983858          NaN          NaN          NaN          NaN
      8604   120.2190    93.000  0.009555213  0.000074425  0.990369526  0.000000836  1  1.000000  0.000000   600.1217        NaN  1.376E-01        NaN  0.009555213  0.000074425  0.990369526  0.000000836          NaN          NaN          NaN          NaN
      8605   124.1909    93.000  0.182042202  0.000014543  0.370006173  0.447937081  1  1.000000  0.000000   720.1215        NaN  3.213E-01        NaN  0.182042202  0.000014543  0.370006173  0.447937081          NaN          NaN          NaN          NaN
      8606   140.0038    93.000  0.000050929  0.142580725  0.000038829  0.857329518  1  1.000000  0.000000   800.8935        NaN  5.860E-01        NaN  0.000050929  0.142580725  0.000038829  0.857329518          NaN          NaN          NaN          NaN
      8607   132.6243    93.000  0.044278179  0.302151277  0.000000063  0.653570480  1  1.000000  0.000000   765.1822        NaN  4.695E-01        NaN  0.044278179  0.302151277  0.000000063  0.653570480          NaN          NaN          NaN          NaN
      8608   129.8403    93.000  0.000180917  0.659362064  0.005309305  0.335147714  1  1.000000  0.000000   677.6836        NaN  2.468E-01        NaN  0.000180917  0.659362064  0.005309305  0.335147714          NaN          NaN          NaN          NaN
      8609   138.0050    93.000  0.242347799  0.082699048  0.435592289  0.239360864  1  1.000000  0.000000   648.4980        NaN  1.937E-01        NaN  0.242347799  0.082699048  0.435592289  0.239360864          NaN          NaN          NaN          NaN
      8610   140.7994    93.000  0.000443738  0.609129439  0.390371367  0.000055457  1  1.000000  0.000000   525.3629        NaN  9.206E-02        NaN  0.000443738  0.609129439  0.390371367  0.000055457          NaN          NaN          NaN          NaN
      8611   122.4642    93.000  0.000478830  0.518138136  0.060002012  0.421381022  1  1.000000  0.000000   709.8633        NaN  3.109E-01        NaN  0.000478830  0.518138136  0.060002012  0.421381022          NaN          NaN          NaN          NaN
      8612   116.6830    93.000  0.143696728  0.000007463  0.849001297  0.007294512  1  1.000000  0.000000   571.7233        NaN  1.156E-01        NaN  0.143696728  0.000007463  0.849001297  0.007294512          NaN          NaN          NaN          NaN
      8613   158.9570    93.000  0.027042755  0.919319175  0.009868383  0.043769687  1  1.000000  0.000000   488.4133        NaN  7.661E-02        NaN  0.027042755  0.919319175  0.009868383  0.043769687          NaN          NaN          NaN          NaN
      8614   148.4054    93.000  0.000091980  0.669474288  0.000685535  0.329748197  1  1.000000  0.000000   678.8655        NaN  2.514E-01        NaN  0.000091980  0.669474288  0.000685535  0.329748197          NaN          NaN          NaN          NaN
      8615   149.9710    93.000  0.972594679  0.003539355  0.023860332  0.000005635  1  0.000000  1.000000        NaN    95.7896        NaN  1.627E-02          NaN          NaN          NaN          NaN  0.972594679  0.003539355  0.023860332  0.000005635
      8616   160.5017    93.000  0.012454605  0.974049302  0.000000107  0.013495986  1  1.000000  0.000000   453.9019        NaN  6.498E-02        NaN  0.012454605  0.974049302  0.000000107  0.013495986          NaN          NaN          NaN          NaN
      8617   157.4417    93.000  0.032545403  0.960624016  0.000000000  0.006830581  1  1.000000  0.000000   437.4583        NaN  6.019E-02        NaN  0.032545403  0.960624016  0.000000000  0.006830581          NaN          NaN          NaN          NaN
      8618   117.1045    93.000  0.295427664  0.084006520  0.617561685  0.003004132  1  1.000000  0.000000   507.1609        NaN  8.077E-02        NaN  0.295427664  0.084006520  0.617561685  0.003004132          NaN          NaN          NaN          NaN
      8619   153.4200    93.000  0.180681403  0.751115508  0.059878717  0.008324372  1  1.000000  0.000000   410.0049        NaN  5.305E-02        NaN  0.180681403  0.751115508  0.059878717  0.008324372          NaN          NaN          NaN          NaN
      8620   160.8109    93.000  0.002014426  0.879770109  0.115937071  0.002278394  1  1.000000  0.000000   474.8428        NaN  7.175E-02        NaN  0.002014426  0.879770109  0.115937071  0.002278394          NaN          NaN          NaN          NaN
      8621   160.2729    93.000  0.140714025  0.021203922  0.771585891  0.066496162  1  1.000000  0.000000   607.5247        NaN  1.475E-01        NaN  0.140714025  0.021203922  0.771585891  0.066496162          NaN          NaN          NaN          NaN
      8622   150.9737    93.000  0.619112019  0.362952742  0.012253482  0.005681758  2  0.002584  0.997416   517.4761   198.8133  8.729E-02  2.298E-02  0.363936261  0.457766937  0.036766772  0.141530030  0.619911667  0.362655621  0.012176664  0.005256048
      8623   140.9459    93.000  0.000169071  0.472677789  0.525818503  0.001334637  1  1.000000  0.000000   549.3612        NaN  1.050E-01        NaN  0.000169071  0.472677789  0.525818503  0.001334637          NaN          NaN          NaN          NaN
      8624   151.1898    93.000  0.870946363  0.096282998  0.000232009  0.032538630  2  0.062953  0.937047   701.6422   104.8623  2.919E-01  1.664E-02  0.380105673  0.151639966  0.001274069  0.466980292  0.906612495  0.092260575  0.000156290  0.000970641
      8625   118.4695    93.000  0.160984593  0.004314301  0.006584430  0.828116676  1  1.000000  0.000000   790.0210        NaN  5.401E-01        NaN  0.160984593  0.004314301  0.006584430  0.828116676          NaN          NaN          NaN          NaN
      8626   123.6878    93.000  0.068614055  0.000000631  0.007809517  0.923575797  1  1.000000  0.000000   806.3206        NaN  5.889E-01        NaN  0.068614055  0.000000631  0.007809517  0.923575797          NaN          NaN          NaN          NaN
      8627   148.7992    93.000  0.000123399  0.028796150  0.970444220  0.000636231  1  1.000000  0.000000   604.8075        NaN  1.439E-01        NaN  0.000123399  0.028796150  0.970444220  0.000636231          NaN          NaN          NaN          NaN
      8628   133.1219    93.000  0.981638368  0.015557084  0.002505609  0.000298938  1  0.000000  1.000000        NaN    78.7899        NaN  1.552E-02          NaN          NaN          NaN          NaN  0.981638368  0.015557084  0.002505609  0.000298938
      8629   119.3092    93.000  0.300223765  0.000181436  0.587015955  0.112578845  1  1.000000  0.000000   585.3736        NaN  1.258E-01        NaN  0.300223765  0.000181436  0.587015955  0.112578845          NaN          NaN          NaN          NaN
      8630   127.8722    93.000  0.138805933  0.002218605  0.826485396  0.032490066  1  1.000000  0.000000   587.6765        NaN  1.281E-01        NaN  0.138805933  0.002218605  0.826485396  0.032490066          NaN          NaN          NaN          NaN
      8631   131.2016    93.000  0.140880461  0.476362906  0.379689679  0.003066954  1  1.000000  0.000000   494.1503        NaN  7.711E-02        NaN  0.140880461  0.476362906  0.379689679  0.003066954          NaN          NaN          NaN          NaN
      8632   142.1737    93.000  0.000357143  0.001110296  0.000585921  0.997946640  1  1.000000  0.000000   818.3028        NaN  6.238E-01        NaN  0.000357143  0.001110296  0.000585921  0.997946640          NaN          NaN          NaN          NaN
      8633   128.9975    93.000  0.667064827  0.313611730  0.015430625  0.003892818  2  0.007391  0.992609   567.5368   149.5738  1.150E-01  1.866E-02  0.317858367  0.422398377  0.067450410  0.192292846  0.670654550  0.312493440  0.014895879  0.001956130
      8634   155.0989    93.000  0.761655191  0.001744015  0.037323888  0.199276905  2  0.384511  0.615489   716.7725    92.1605  3.249E-01  1.626E-02  0.410294989  0.002362106  0.081855070  0.505487835  0.989552734  0.001343112  0.008440290  0.000663863
      8635   160.2998    93.000  0.677242613  0.000679333  0.300226832  0.021851223  2  0.498575  0.501425   476.6543   136.8991  7.022E-02  1.834E-02  0.509128466  0.000794963  0.452821360  0.037255210  0.912358348  0.000517617  0.086816031  0.000308004
      8636   137.5281    93.000  0.000000000  0.000003022  0.000059734  0.999937244  1  1.000000  0.000000   818.1133        NaN  6.211E-01        NaN  0.000000000  0.000003022  0.000059734  0.999937244          NaN          NaN          NaN          NaN
      8637   145.4250    93.000  0.000286623  0.243856404  0.174827401  0.581029572  1  1.000000  0.000000   757.5262        NaN  4.376E-01        NaN  0.000286623  0.243856404  0.174827401  0.581029572          NaN          NaN          NaN          NaN
      8638   130.5843    93.000  0.174747338  0.420424773  0.401930273  0.002897616  1  1.000000  0.000000   491.2799        NaN  7.581E-02        NaN  0.174747338  0.420424773  0.401930273  0.002897616          NaN          NaN          NaN          NaN
      8639   140.2630    93.000  0.341860549  0.000000007  0.005418640  0.652720804  1  1.000000  0.000000   753.8395        NaN  4.286E-01        NaN  0.341860549  0.000000007  0.005418640  0.652720804          NaN          NaN          NaN          NaN
      8640   132.5512    93.000  0.112376800  0.000403017  0.075544353  0.811675829  1  1.000000  0.000000   791.2825        NaN  5.417E-01        NaN  0.112376800  0.000403017  0.075544353  0.811675829          NaN          NaN          NaN          NaN
      8641   138.7536    93.000  0.918578308  0.000000937  0.078982821  0.002437934  2  0.017398  0.982602   533.9430   108.7270  9.371E-02  1.652E-02  0.433040458  0.000001479  0.484254752  0.082703310  0.931828767  0.000000922  0.067922840  0.000247470
      8642   121.1609    93.000  0.202637742  0.000745864  0.793689855  0.002926539  1  1.000000  0.000000   554.2263        NaN  1.045E-01        NaN  0.202637742  0.000745864  0.793689855  0.002926539          NaN          NaN          NaN          NaN
      8643   152.8458    93.000  0.008734690  0.821743724  0.000100926  0.169420659  1  1.000000  0.000000   596.1380        NaN  1.417E-01        NaN  0.008734690  0.821743724  0.000100926  0.169420659          NaN          NaN          NaN          NaN
      8644   134.4957    93.000  0.027731312  0.000165825  0.003788278  0.968314586  1  1.000000  0.000000   813.6969        NaN  6.112E-01        NaN  0.027731312  0.000165825  0.003788278  0.968314586          NaN          NaN          NaN          NaN
      8645   155.1964    93.000  0.215328483  0.132528423  0.301261796  0.350881298  1  1.000000  0.000000   689.6052        NaN  2.640E-01        NaN  0.215328483  0.132528423  0.301261796  0.350881298          NaN          NaN          NaN          NaN
      8646   139.7787    93.000  0.051523829  0.000032216  0.084675005  0.863768950  1  1.000000  0.000000   801.0994        NaN  5.713E-01        NaN  0.051523829  0.000032216  0.084675005  0.863768950          NaN          NaN          NaN          NaN
      8647   118.1409    93.000  0.982892448  0.000064030  0.016490896  0.000552627  2  0.000337  0.999663   711.5756    72.4427  3.048E-01  1.509E-02  0.338684140  0.000107447  0.180884559  0.480323854  0.983180942  0.000064010  0.016417276  0.000337772
      8648   162.4199    93.000  0.082433461  0.898247222  0.000501925  0.018817392  1  1.000000  0.000000   441.6802        NaN  6.131E-02        NaN  0.082433461  0.898247222  0.000501925  0.018817392          NaN          NaN          NaN          NaN
      8649   135.1656    93.000  0.071354281  0.044301036  0.884262993  0.000081690  1  1.000000  0.000000   584.8314        NaN  1.266E-01        NaN  0.071354281  0.044301036  0.884262993  0.000081690          NaN          NaN          NaN          NaN
      8650   125.5699    93.000  0.000194648  0.996356418  0.003434533  0.000014402  1  1.000000  0.000000   419.9027        NaN  5.520E-02        NaN  0.000194648  0.996356418  0.003434533  0.000014402          NaN          NaN          NaN          NaN
      8651   114.1999    93.000  0.009700582  0.000000007  0.078513802  0.911785610  1  1.000000  0.000000   805.7431        NaN  5.719E-01        NaN  0.009700582  0.000000007  0.078513802  0.911785610          NaN          NaN          NaN          NaN
      8652   135.6173    93.000  0.686902457  0.000000044  0.312785272  0.000312228  2  0.389731  0.610269   451.1177   115.9264  6.172E-02  1.677E-02  0.473063568  0.000000053  0.526330616  0.000605763  0.912149898  0.000000034  0.087847035  0.000003032
      8653   118.9282    93.000  0.124592126  0.326797809  0.010859173  0.537750892  1  1.000000  0.000000   733.4517        NaN  3.687E-01        NaN  0.124592126  0.326797809  0.010859173  0.537750892          NaN          NaN          NaN          NaN
      8654   134.0345    93.000  0.367907898  0.001926595  0.527441824  0.102723683  1  1.000000  0.000000   565.4218        NaN  1.122E-01        NaN  0.367907898  0.001926595  0.527441824  0.102723683          NaN          NaN          NaN          NaN
      8655   138.6448    93.000  0.114108476  0.416217172  0.469444321  0.000230032  1  1.000000  0.000000   518.2212        NaN  8.768E-02        NaN  0.114108476  0.416217172  0.469444321  0.000230032          NaN          NaN          NaN          NaN
      8656   139.5994    93.000  0.000000014  0.000536831  0.998614177  0.000848977  1  1.000000  0.000000   605.9803        NaN  1.440E-01        NaN  0.000000014  0.000536831  0.998614177  0.000848977          NaN          NaN          NaN          NaN
      8657   126.9194    93.000  0.305444497  0.007128754  0.683149842  0.004276908  1  1.000000  0.000000   522.4090        NaN  8.767E-02        NaN  0.305444497  0.007128754  0.683149842  0.004276908          NaN          NaN          NaN          NaN
      8658   162.4726    93.000  0.555340188  0.000185490  0.443279614  0.001194709  1  1.000000  0.000000   418.6995        NaN  5.408E-02        NaN  0.555340188  0.000185490  0.443279614  0.001194709          NaN          NaN          NaN          NaN
      8659   148.6107    93.000  0.048345931  0.027494840  0.919460520  0.004698709  1  1.000000  0.000000   596.6537        NaN  1.368E-01        NaN  0.048345931  0.027494840  0.919460520  0.004698709          NaN          NaN          NaN          NaN
      8660   137.8700    93.000  0.258454251  0.571379429  0.000000028  0.170166292  1  1.000000  0.000000   551.8738        NaN  1.057E-01        NaN  0.258454251  0.571379429  0.000000028  0.170166292          NaN          NaN          NaN          NaN
      8661   162.3223    93.000  0.087401894  0.249840068  0.460386261  0.202371777  1  1.000000  0.000000   652.5442        NaN  2.032E-01        NaN  0.087401894  0.249840068  0.460386261  0.202371777          NaN          NaN          NaN          NaN
      8662   159.9727    93.000  0.406503059  0.000320387  0.591415302  0.001761252  1  1.000000  0.000000   493.8862        NaN  7.648E-02        NaN  0.406503059  0.000320387  0.591415302  0.001761252          NaN          NaN          NaN          NaN
      8663   161.8730    93.000  0.003280375  0.027894295  0.917503690  0.051321639  1  1.000000  0.000000   627.1923        NaN  1.672E-01        NaN  0.003280375  0.027894295  0.917503690  0.051321639          NaN          NaN          NaN          NaN
      8664   138.4987    93.000  0.281029410  0.375490913  0.122197991  0.221281686  1  1.000000  0.000000   603.7789        NaN  1.451E-01        NaN  0.281029410  0.375490913  0.122197991  0.221281686          NaN          NaN          NaN          NaN
      8665   127.8567    93.000  0.342778337  0.002202664  0.541033034  0.113985965  1  1.000000  0.000000   576.9087        NaN  1.199E-01        NaN  0.342778337  0.002202664  0.541033034  0.113985965          NaN          NaN          NaN          NaN
      8666   119.3627    93.000  0.622966623  0.000026470  0.376998309  0.000008598  2  0.442135  0.557865   469.1015    98.3080  6.667E-02  1.572E-02  0.421351033  0.000031084  0.578603462  0.000014421  0.919358751  0.000019686  0.080621524  0.000000038
      8667   143.9845    93.000  0.000000000  0.421683094  0.578316250  0.000000657  1  1.000000  0.000000   557.0698        NaN  1.098E-01        NaN  0.000000000  0.421683094  0.578316250  0.000000657          NaN          NaN          NaN          NaN
      8668   150.2348    93.000  0.008743418  0.081830662  0.909418837  0.000007083  1  1.000000  0.000000   597.7388        NaN  1.383E-01        NaN  0.008743418  0.081830662  0.909418837  0.000007083          NaN          NaN          NaN          NaN
      8669   142.8283    93.000  0.000000007  0.739693496  0.243304768  0.017001729  1  1.000000  0.000000   512.9954        NaN  8.637E-02        NaN  0.000000007  0.739693496  0.243304768  0.017001729          NaN          NaN          NaN          NaN
      8670   115.8806    93.000  0.329370379  0.534654657  0.000012087  0.135962877  2  0.723571  0.276429   542.2044   164.2574  9.900E-02  1.950E-02  0.269308178  0.559160891  0.000014297  0.171516634  0.554240952  0.442904258  0.000003811  0.002850979
      8671   140.5446    93.000  0.008544690  0.286161337  0.705293587  0.000000386  1  1.000000  0.000000   572.3591        NaN  1.193E-01        NaN  0.008544690  0.286161337  0.705293587  0.000000386          NaN          NaN          NaN          NaN
      8672   136.7290    93.000  0.940476018  0.010451291  0.046086810  0.002985881  2  0.008062  0.991938   621.4082    97.4107  1.604E-01  1.607E-02  0.393859750  0.017046519  0.358722909  0.230370822  0.946670355  0.010376553  0.042543971  0.000409121
      8673   160.0829    93.000  0.195769895  0.483964811  0.320262822  0.000002471  1  1.000000  0.000000   475.9615        NaN  7.117E-02        NaN  0.195769895  0.483964811  0.320262822  0.000002471          NaN          NaN          NaN          NaN
      8674   146.0346    93.000  0.619567071  0.375921445  0.000007215  0.004504269  1  1.000000  0.000000   185.8254        NaN  2.177E-02        NaN  0.619567071  0.375921445  0.000007215  0.004504269          NaN          NaN          NaN          NaN
      8675   127.3294    93.000  0.172527910  0.143898590  0.015873949  0.667699551  1  1.000000  0.000000   762.6075        NaN  4.556E-01        NaN  0.172527910  0.143898590  0.015873949  0.667699551          NaN          NaN          NaN          NaN
      8676   120.7485    93.000  0.000851938  0.184207835  0.797578655  0.017361572  1  1.000000  0.000000   590.6158        NaN  1.314E-01        NaN  0.000851938  0.184207835  0.797578655  0.017361572          NaN          NaN          NaN          NaN
      8677   156.0222    93.000  0.005232623  0.000402638  0.020465909  0.973898830  1  1.000000  0.000000   816.8143        NaN  6.248E-01        NaN  0.005232623  0.000402638  0.020465909  0.973898830          NaN          NaN          NaN          NaN
      8678   136.5281    93.000  0.000513274  0.980362164  0.017678899  0.001445663  1  1.000000  0.000000   433.7223        NaN  5.882E-02        NaN  0.000513274  0.980362164  0.017678899  0.001445663          NaN          NaN          NaN          NaN
      8679   115.5383    93.000  0.000316720  0.958169251  0.000000061  0.041513969  1  1.000000  0.000000   469.0637        NaN  6.863E-02        NaN  0.000316720  0.958169251  0.000000061  0.041513969          NaN          NaN          NaN          NaN
      8680   125.2486    93.000  0.342524933  0.133718096  0.523699615  0.000057356  1  1.000000  0.000000   476.7071        NaN  6.964E-02        NaN  0.342524933  0.133718096  0.523699615  0.000057356          NaN          NaN          NaN          NaN
      8681   126.3297    93.000  0.317525479  0.123926104  0.000000313  0.558548104  1  1.000000  0.000000   729.3760        NaN  3.559E-01        NaN  0.317525479  0.123926104  0.000000313  0.558548104          NaN          NaN          NaN          NaN
      8682   126.4544    93.000  0.000000023  0.905777721  0.044307651  0.049914605  1  1.000000  0.000000   495.7057        NaN  7.854E-02        NaN  0.000000023  0.905777721  0.044307651  0.049914605          NaN          NaN          NaN          NaN
      8683   126.0698    93.000  0.000000000  0.958097081  0.000899977  0.041002941  1  1.000000  0.000000   474.4272        NaN  7.070E-02        NaN  0.000000000  0.958097081  0.000899977  0.041002941          NaN          NaN          NaN          NaN
      8684   158.6683    93.000  0.002931221  0.119113223  0.735903581  0.142051975  1  1.000000  0.000000   653.1062        NaN  2.006E-01        NaN  0.002931221  0.119113223  0.735903581  0.142051975          NaN          NaN          NaN          NaN
      8685   133.3264    93.000  0.580329285  0.368851899  0.016756469  0.034062347  2  0.142291  0.857709   550.9771   165.4526  1.045E-01  1.989E-02  0.322539753  0.458601231  0.043016154  0.175842861  0.637168186  0.349063456  0.010966585  0.002801773
      8686   124.5693    93.000  0.274472585  0.000000049  0.000000000  0.725527367  1  1.000000  0.000000   769.3625        NaN  4.750E-01        NaN  0.274472585  0.000000049  0.000000000  0.725527367          NaN          NaN          NaN          NaN
      8687   132.6584    93.000  0.000000115  0.994744515  0.000010020  0.005245350  1  1.000000  0.000000   431.1088        NaN  5.809E-02        NaN  0.000000115  0.994744515  0.000010020  0.005245350          NaN          NaN          NaN          NaN
      8688   152.8319    93.000  0.099351689  0.000000136  0.900648175  0.000000000  1  1.000000  0.000000   586.8835        NaN  1.289E-01        NaN  0.099351689  0.000000136  0.900648175  0.000000000          NaN          NaN          NaN          NaN
      8689   123.7735    93.000  0.525573406  0.000017682  0.474396058  0.000012854  2  0.708273  0.291727   464.1627   102.9296  6.525E-02  1.598E-02  0.435573624  0.000018979  0.564391604  0.000015793  0.917588943  0.000012036  0.082398971  0.000000050
      8690   161.2993    93.000  0.020367565  0.479688388  0.499601752  0.000342295  1  1.000000  0.000000   546.6644        NaN  1.043E-01        NaN  0.020367565  0.479688388  0.499601752  0.000342295          NaN          NaN          NaN          NaN
      8691   148.4512    93.000  0.106491414  0.000000086  0.819005917  0.074502583  1  1.000000  0.000000   617.6022        NaN  1.562E-01        NaN  0.106491414  0.000000086  0.819005917  0.074502583          NaN          NaN          NaN          NaN
      8692   120.0434    93.000  0.001652681  0.802693581  0.192975209  0.002678529  1  1.000000  0.000000   476.9163        NaN  7.123E-02        NaN  0.001652681  0.802693581  0.192975209  0.002678529          NaN          NaN          NaN          NaN
      8693   146.7648    93.000  0.001671527  0.022080528  0.005660362  0.970587583  1  1.000000  0.000000   815.6394        NaN  6.214E-01        NaN  0.001671527  0.022080528  0.005660362  0.970587583          NaN          NaN          NaN          NaN
      8694   160.4779    93.000  0.980637906  0.000000003  0.019351433  0.000010659  1  0.000000  1.000000        NaN    99.3871        NaN  1.659E-02          NaN          NaN          NaN          NaN  0.980637906  0.000000003  0.019351433  0.000010659
      8695   138.5594    93.000  0.000387268  0.085316741  0.914293631  0.000002360  1  1.000000  0.000000   596.9637        NaN  1.369E-01        NaN  0.000387268  0.085316741  0.914293631  0.000002360          NaN          NaN          NaN          NaN
