    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      2796   128.7729   106.051  0.015589235  0.028098028  0.435596524  0.520716213  1  1.000000  0.000000   740.8537        NaN  3.590E-01        NaN  0.015589235  0.028098028  0.435596524  0.520716213          NaN          NaN          NaN          NaN
      2797   134.0402    91.849  0.184568241  0.727603493  0.087828226  0.000000041  1  1.000000  0.000000   394.5742        NaN  4.945E-02        NaN  0.184568241  0.727603493  0.087828226  0.000000041          NaN          NaN          NaN          NaN
      2798   145.9162   114.034  0.123400088  0.094525727  0.780819664  0.001254521  1  1.000000  0.000000   548.1517        NaN  9.951E-02        NaN  0.123400088  0.094525727  0.780819664  0.001254521          NaN          NaN          NaN          NaN
      2799   122.1237    99.851  0.454656622  0.000000526  0.545336605  0.000006247  2  0.906815  0.093185   456.6013   102.9011  6.264E-02  1.604E-02  0.428943338  0.000000536  0.571049526  0.000006600  0.907140906  0.000000358  0.092858709  0.000000026
      2800   155.0858   113.657  0.013765062  0.000015559  0.489069084  0.497150294  1  1.000000  0.000000   736.3600        NaN  3.445E-01        NaN  0.013765062  0.000015559  0.489069084  0.497150294          NaN          NaN          NaN          NaN
      2801   144.6174    70.072  0.013869034  0.000106954  0.441925486  0.544098525  1  1.000000  0.000000   766.8124        NaN  4.698E-01        NaN  0.013869034  0.000106954  0.441925486  0.544098525          NaN          NaN          NaN          NaN
      2802   133.8360   105.214  0.073592162  0.128349998  0.240703995  0.557353846  1  1.000000  0.000000   742.3926        NaN  3.750E-01        NaN  0.073592162  0.128349998  0.240703995  0.557353846          NaN          NaN          NaN          NaN
      2803   141.2912    93.719  0.067418114  0.000513014  0.692049865  0.240019007  1  1.000000  0.000000   679.6104        NaN  2.374E-01        NaN  0.067418114  0.000513014  0.692049865  0.240019007          NaN          NaN          NaN          NaN
      2804   131.1255   115.832  0.082450408  0.134477947  0.587883489  0.195188157  1  1.000000  0.000000   635.2254        NaN  1.690E-01        NaN  0.082450408  0.134477947  0.587883489  0.195188157          NaN          NaN          NaN          NaN
      2805   131.4345    70.625  0.000128492  0.666170718  0.326860009  0.006840781  1  1.000000  0.000000   543.2389        NaN  1.052E-01        NaN  0.000128492  0.666170718  0.326860009  0.006840781          NaN          NaN          NaN          NaN
      2806   160.6610    84.708  0.845051757  0.148296465  0.000000001  0.006651778  2  0.013587  0.986413   669.6918   130.1152  2.347E-01  1.791E-02  0.394448126  0.238321503  0.000000004  0.367230368  0.851690619  0.146970102  0.000000001  0.001339278
      2807   142.7147    74.650  0.961000022  0.002880359  0.036119619  0.000000000  1  0.000000  1.000000        NaN   105.0199        NaN  1.620E-02          NaN          NaN          NaN          NaN  0.961000022  0.002880359  0.036119619  0.000000000
      2808   136.7826    73.929  0.339377776  0.011197769  0.342518420  0.306906035  1  1.000000  0.000000   677.1013        NaN  2.462E-01        NaN  0.339377776  0.011197769  0.342518420  0.306906035          NaN          NaN          NaN          NaN
      2809   141.4543   109.653  0.030544947  0.000000002  0.010464890  0.958990160  1  1.000000  0.000000   805.9954        NaN  5.614E-01        NaN  0.030544947  0.000000002  0.010464890  0.958990160          NaN          NaN          NaN          NaN
      2810   115.1878   105.605  0.180931499  0.436391480  0.382292892  0.000384128  1  1.000000  0.000000   456.2850        NaN  6.308E-02        NaN  0.180931499  0.436391480  0.382292892  0.000384128          NaN          NaN          NaN          NaN
      2811   114.0439    83.421  0.748618877  0.000005332  0.251375791  0.000000000  2  0.219815  0.780185   486.7078    91.4573  7.315E-02  1.525E-02  0.407713702  0.000007286  0.592279011  0.000000001  0.934627601  0.000004266  0.065368133  0.000000000
      2812   135.3224    72.521  0.079390581  0.850611602  0.062346142  0.007651675  1  1.000000  0.000000   465.6129        NaN  6.904E-02        NaN  0.079390581  0.850611602  0.062346142  0.007651675          NaN          NaN          NaN          NaN
      2813   143.9480   104.702  0.037278825  0.956809196  0.005896923  0.000015055  1  1.000000  0.000000   398.9513        NaN  5.060E-02        NaN  0.037278825  0.956809196  0.005896923  0.000015055          NaN          NaN          NaN          NaN
      2814   154.3485    78.870  0.573073298  0.086860713  0.336974143  0.003091845  2  0.861929  0.138071   417.8753   156.5489  5.428E-02  1.937E-02  0.540719159  0.090009999  0.365833633  0.003437209  0.858098408  0.059116949  0.082735293  0.000049350
      2815   155.2621   102.760  0.002070777  0.980249907  0.017679000  0.000000316  1  1.000000  0.000000   425.6089        NaN  5.684E-02        NaN  0.002070777  0.980249907  0.017679000  0.000000316          NaN          NaN          NaN          NaN
      2816   139.6078   114.757  0.000000000  0.608131955  0.002876391  0.388991654  1  1.000000  0.000000   682.6455        NaN  2.466E-01        NaN  0.000000000  0.608131955  0.002876391  0.388991654          NaN          NaN          NaN          NaN
      2817   145.7300    71.958  0.404485220  0.000000216  0.595376654  0.000137910  1  1.000000  0.000000   513.9486        NaN  8.669E-02        NaN  0.404485220  0.000000216  0.595376654  0.000137910          NaN          NaN          NaN          NaN
      2818   119.9744   107.887  0.331253724  0.024359698  0.639338387  0.005048192  1  1.000000  0.000000   488.1280        NaN  7.217E-02        NaN  0.331253724  0.024359698  0.639338387  0.005048192          NaN          NaN          NaN          NaN
      2819   156.6618   107.606  0.010963758  0.112810922  0.010998883  0.865226437  1  1.000000  0.000000   796.7828        NaN  5.525E-01        NaN  0.010963758  0.112810922  0.010998883  0.865226437          NaN          NaN          NaN          NaN
      2820   134.7834    91.970  0.074444236  0.000453125  0.046822067  0.878280572  1  1.000000  0.000000   802.1473        NaN  5.793E-01        NaN  0.074444236  0.000453125  0.046822067  0.878280572          NaN          NaN          NaN          NaN
      2821   152.3110    90.811  0.000023472  0.000134620  0.461815237  0.538026672  1  1.000000  0.000000   756.8645        NaN  4.180E-01        NaN  0.000023472  0.000134620  0.461815237  0.538026672          NaN          NaN          NaN          NaN
      2822   138.6457   107.484  0.012086320  0.399328705  0.009896079  0.578688896  1  1.000000  0.000000   742.9139        NaN  3.887E-01        NaN  0.012086320  0.399328705  0.009896079  0.578688896          NaN          NaN          NaN          NaN
      2823   122.1802   115.482  0.000000009  0.009950752  0.989939905  0.000109334  1  1.000000  0.000000   582.1902        NaN  1.187E-01        NaN  0.000000009  0.009950752  0.989939905  0.000109334          NaN          NaN          NaN          NaN
      2824   114.8291    94.059  0.076162649  0.000052725  0.534728723  0.389055904  1  1.000000  0.000000   713.9132        NaN  3.009E-01        NaN  0.076162649  0.000052725  0.534728723  0.389055904          NaN          NaN          NaN          NaN
      2825   149.9863    90.322  0.000029216  0.000095226  0.236787741  0.763087817  1  1.000000  0.000000   791.9116        NaN  5.353E-01        NaN  0.000029216  0.000095226  0.236787741  0.763087817          NaN          NaN          NaN          NaN
      2826   159.9335   108.598  0.000001954  0.984240661  0.000037293  0.015720091  1  1.000000  0.000000   435.4645        NaN  5.926E-02        NaN  0.000001954  0.984240661  0.000037293  0.015720091          NaN          NaN          NaN          NaN
      2827   159.0013    80.941  0.006327332  0.000045573  0.647250281  0.346376815  1  1.000000  0.000000   723.7205        NaN  3.360E-01        NaN  0.006327332  0.000045573  0.647250281  0.346376815          NaN          NaN          NaN          NaN
      2828   131.5236    71.139  0.020156744  0.004074609  0.176724941  0.799043705  1  1.000000  0.000000   802.8136        NaN  6.017E-01        NaN  0.020156744  0.004074609  0.176724941  0.799043705          NaN          NaN          NaN          NaN
      2829   127.1697    93.923  0.179842978  0.139161362  0.006508833  0.674486827  1  1.000000  0.000000   762.9332        NaN  4.560E-01        NaN  0.179842978  0.139161362  0.006508833  0.674486827          NaN          NaN          NaN          NaN
      2830   124.4517   106.382  0.000000001  0.980036608  0.014957466  0.005005925  1  1.000000  0.000000   405.0719        NaN  5.158E-02        NaN  0.000000001  0.980036608  0.014957466  0.005005925          NaN          NaN          NaN          NaN
      2831   146.7634   100.267  0.676102914  0.000011744  0.002354943  0.321530399  2  0.518756  0.481244   737.3488    81.3027  3.743E-01  1.595E-02  0.387974123  0.000014571  0.004082470  0.607928836  0.998866014  0.000008578  0.000419760  0.000705648
      2832   128.1974    80.897  0.509975617  0.344396608  0.120272993  0.025354782  2  0.503362  0.496638   430.5955   181.2314  5.728E-02  2.091E-02  0.405322612  0.383890490  0.168558734  0.042228164  0.659495597  0.287970857  0.051286123  0.001247422
      2833   118.7501   116.665  0.935675968  0.061923458  0.000461214  0.001939360  2  0.001318  0.998682   723.2504    70.4831  3.215E-01  1.550E-02  0.310104790  0.086893097  0.003536508  0.599465605  0.936748126  0.061880663  0.000455943  0.000915268
      2834   112.9523    95.113  0.195855980  0.615766426  0.188371634  0.000005959  1  1.000000  0.000000   406.5669        NaN  5.138E-02        NaN  0.195855980  0.615766426  0.188371634  0.000005959          NaN          NaN          NaN          NaN
      2835   159.0984    97.851  0.000285886  0.901197791  0.067567383  0.030948940  1  1.000000  0.000000   487.9745        NaN  7.615E-02        NaN  0.000285886  0.901197791  0.067567383  0.030948940          NaN          NaN          NaN          NaN
      2836   117.6807    93.948  0.544331732  0.261186453  0.000013024  0.194468791  2  0.411520  0.588480   673.6415   102.0180  2.337E-01  1.590E-02  0.292327396  0.312257492  0.000023259  0.395391853  0.787151197  0.211976814  0.000003162  0.000868827
      2837   123.9675   110.560  0.973168029  0.000162861  0.000090521  0.026578588  2  0.033031  0.966969   742.5331    66.0994  3.756E-01  1.546E-02  0.337267892  0.000244781  0.000632506  0.661854821  0.999092721  0.000159521  0.000068425  0.000679332
      2838   158.0059    74.620  0.444433879  0.003490469  0.173263432  0.378812220  2  0.981197  0.018803   693.0819   105.2839  2.810E-01  1.650E-02  0.434692968  0.003520704  0.176114473  0.385671855  0.981755185  0.001822662  0.015996313  0.000425840
      2839   134.9441    93.477  0.167580547  0.377080302  0.215932637  0.239406515  1  1.000000  0.000000   636.0040        NaN  1.802E-01        NaN  0.167580547  0.377080302  0.215932637  0.239406515          NaN          NaN          NaN          NaN
      2840   156.8967   102.652  0.534204896  0.014769368  0.344207118  0.106818618  2  0.771574  0.228426   550.5183   121.9512  1.025E-01  1.759E-02  0.450374903  0.015714361  0.403954214  0.129956523  0.918580388  0.010436409  0.070256012  0.000727191
      2841   158.7705    74.226  0.000083339  0.819057710  0.038113832  0.142745119  1  1.000000  0.000000   605.2561        NaN  1.561E-01        NaN  0.000083339  0.819057710  0.038113832  0.142745119          NaN          NaN          NaN          NaN
      2842   128.7404    89.946  0.005421726  0.006911980  0.712937432  0.274728861  1  1.000000  0.000000   696.6785        NaN  2.674E-01        NaN  0.005421726  0.006911980  0.712937432  0.274728861          NaN          NaN          NaN          NaN
      2843   140.7026   105.984  0.007017316  0.004607947  0.584475744  0.403898994  1  1.000000  0.000000   719.6595        NaN  3.075E-01        NaN  0.007017316  0.004607947  0.584475744  0.403898994          NaN          NaN          NaN          NaN
      2844   135.1876    69.074  0.000061713  0.170758637  0.427214383  0.401965267  1  1.000000  0.000000   735.3899        NaN  3.822E-01        NaN  0.000061713  0.170758637  0.427214383  0.401965267          NaN          NaN          NaN          NaN
      2845   147.2970    91.754  0.020769791  0.000003517  0.202791896  0.776434796  1  1.000000  0.000000   792.0463        NaN  5.365E-01        NaN  0.020769791  0.000003517  0.202791896  0.776434796          NaN          NaN          NaN          NaN
      2846   140.3236   106.874  0.000242579  0.691210424  0.000000531  0.308546467  1  1.000000  0.000000   656.4938        NaN  2.074E-01        NaN  0.000242579  0.691210424  0.000000531  0.308546467          NaN          NaN          NaN          NaN
      2847   156.6052    93.519  0.322922268  0.093335594  0.010617420  0.573124718  1  1.000000  0.000000   737.8069        NaN  3.843E-01        NaN  0.322922268  0.093335594  0.010617420  0.573124718          NaN          NaN          NaN          NaN
      2848   158.8029    93.553  0.063532082  0.631378823  0.293754963  0.011334132  1  1.000000  0.000000   509.7724        NaN  8.504E-02        NaN  0.063532082  0.631378823  0.293754963  0.011334132          NaN          NaN          NaN          NaN
